group,Date,KWH,Next_3_Days_Energy_Total,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
40,2013-12-20,1153.918,1134.488,2.0,5.4,43.0,12.1,6.6,2.1,2.6,101870.0,0.0
40,2013-12-21,1146.362,1163.96,7.0,0.0,12.0,10.1,8.2,4.2,6.4,101250.0,0.0
40,2013-12-22,1232.952,1158.0100000000002,2.0,3.2,34.0,11.9,8.7,7.2,0.2,100980.0,0.0
40,2013-12-23,1205.423,1142.407666666667,6.0,0.0,12.0,9.5,8.2,4.4,27.0,99830.0,0.0
40,2013-12-24,1217.055,1119.7893333333334,6.2,2.46,46.8,6.82,5.5200000000000005,2.76,4.92,100354.0,0.0
40,2013-12-25,1310.875,1100.1243333333334,4.0,2.54,42.6,7.860000000000001,4.8,1.7399999999999998,3.2,101654.0,0.0
40,2013-12-26,1102.841,1102.1476666666667,6.0,1.0,22.0,10.8,6.7,2.1,2.4,99510.0,0.0
40,2013-12-27,1188.26,1119.213,6.6,1.8399999999999999,46.6,8.16,5.46,3.04,0.08,102340.0,0.0
40,2013-12-28,1148.676,1182.3793333333335,2.0,4.5,40.0,10.5,6.3,3.7,0.0,99750.0,0.0
40,2013-12-29,1203.16,1197.3670000000002,1.0,6.3,48.0,10.5,5.1,-0.3,0.4,101490.0,0.0
40,2013-12-30,1076.285,1187.0603333333336,4.0,1.7,27.0,10.9,6.4,2.2,6.0,101070.0,0.0
40,2013-12-31,1099.082,1110.6646666666668,5.0,0.0,13.0,11.4,8.0,5.1,4.8,100410.0,0.0
40,2014-01-01,1160.474,1087.494,6.0,0.0,13.0,11.1,8.5,5.6,13.8,99300.0,0.0
40,2014-01-02,1080.425,1081.993666666667,4.0,5.2,45.0,10.7,8.6,6.1,4.8,99330.0,0.0
40,2014-01-03,1170.49,1124.1943333333334,3.0,2.9,34.0,9.5,8.6,6.5,12.0,99440.0,0.0
40,2014-01-04,1152.549,1128.5843333333337,6.0,0.0,13.0,12.5,7.4,5.3,3.4,99360.0,0.0
40,2014-01-05,1168.841,1143.6746666666668,4.0,1.0,23.0,12.6,6.6,0.7,9.6,100010.0,0.0
40,2014-01-06,1152.64,1129.3483333333334,5.0,1.2,25.0,11.8,7.7,2.7,9.6,99450.0,0.0
40,2014-01-07,1105.742,1136.9956666666667,4.0,1.4,26.0,12.0,10.5,9.1,5.2,100300.0,0.0
40,2014-01-08,1100.986,1131.766,4.0,0.9,23.0,9.1,9.4,6.7,3.6,101190.0,0.0
40,2014-01-09,1093.645,1133.2586666666668,4.0,3.3,38.0,10.9,8.7,8.3,0.0,100640.0,0.0
40,2014-01-10,1111.812,1129.4876666666669,3.0,3.9,41.0,9.2,6.6,2.3,1.8,101430.0,0.0
40,2014-01-11,1152.182,1176.611666666667,3.0,6.7,55.0,9.9,6.8,4.3,0.0,101860.0,0.0
40,2014-01-12,1283.144,1202.6646666666668,4.0,1.9,31.0,9.7,4.1,-1.8,2.4,101650.0,0.0
40,2014-01-13,1156.775,1209.158,2.0,3.5,41.0,10.2,5.9,2.1,4.8,100500.0,0.0
40,2014-01-14,1121.262,1180.835,5.0,5.7,52.0,11.3,5.4,0.5,4.6,100440.0,0.0
40,2014-01-15,1053.957,1165.4443333333336,7.0,0.0,15.0,10.6,6.3,1.3,2.8,99840.0,0.0
40,2014-01-16,1087.263,1207.1233333333334,5.0,2.6,37.0,9.2,9.0,7.4,11.6,99040.0,0.0
40,2014-01-17,1104.761,1190.9596666666669,5.0,1.9,33.0,10.7,7.9,6.5,7.2,99060.0,0.0
40,2014-01-18,1180.559,1179.4490000000003,7.0,0.9,26.0,8.6,8.4,6.1,0.2,99140.0,0.0
40,2014-01-19,1100.433,1125.1733333333334,2.0,5.4,54.0,9.2,7.4,6.2,0.0,99550.0,0.0
40,2014-01-20,1150.032,1092.3950000000002,6.0,3.9,46.0,8.7,4.9,0.6,0.2,100770.0,0.0
40,2014-01-21,1137.58,1071.3323333333335,5.0,1.7,33.0,10.7,4.9,1.0,8.8,101000.0,0.0
40,2014-01-22,1123.375,1083.0800000000002,7.0,2.5,39.0,8.8,6.2,1.6,0.2,100670.0,0.0
40,2014-01-23,1134.343,1093.8276666666668,4.0,2.9,42.0,8.8,5.5,2.2,1.2,101260.0,0.0
40,2014-01-24,1142.058,1121.3566666666668,7.0,0.0,17.0,12.3,5.3,1.7,5.6,101390.0,0.0
40,2014-01-25,1112.062,1129.3153333333337,5.0,1.5,34.0,9.9,8.5,4.6,1.8,101260.0,0.0
40,2014-01-26,1275.715,1145.0676666666668,6.0,0.1,20.0,8.8,6.9,3.8,5.0,100210.0,0.0
40,2014-01-27,1220.217,1125.465,3.0,3.6,49.0,10.1,5.4,2.0,1.8,98990.0,0.0
40,2014-01-28,1131.542,1132.3550000000002,7.6,0.8,49.4,8.919999999999998,3.8,1.1400000000000001,0.36,101736.0,0.0
40,2014-01-29,1190.746,1127.7620000000002,8.0,0.0,18.0,6.0,4.8,4.7,18.8,99400.0,0.0
40,2014-01-30,1174.045,1148.9153333333336,7.0,0.0,19.0,9.5,4.7,3.4,0.2,100180.0,0.0
40,2014-01-31,1256.579,1131.0163333333337,8.0,0.0,19.0,9.1,5.3,1.1,19.8,99840.0,0.0
40,2014-02-01,1142.255,1151.2363333333335,3.0,5.6,65.0,10.2,5.6,2.0,0.0,99000.0,0.0
40,2014-02-02,1139.513,1120.9146666666668,2.0,7.0,74.0,8.8,7.6,4.9,0.0,100530.0,0.0
40,2014-02-03,1093.752,1099.5386666666668,3.0,1.0,34.0,9.4,6.1,3.4,0.0,100370.0,0.0
40,2014-02-04,1043.92,1062.274,5.0,3.9,57.0,10.1,6.8,4.2,11.2,99670.0,0.0
40,2014-02-05,1076.325,1058.2050000000002,5.0,0.9,24.8,10.399999999999999,6.82,3.999999999999999,2.68,101228.0,0.0
40,2014-02-06,1128.995,1061.2786666666668,5.0,0.0,21.0,9.8,8.4,6.7,19.0,98980.0,0.0
40,2014-02-07,1076.163,1066.2096666666669,5.4,1.22,26.4,9.26,6.26,3.7600000000000002,0.12000000000000002,102204.0,0.0
41,2012-09-28,898.577,915.0426666666668,5.0,1.6,73.0,16.7,13.3,8.5,0.2,101300.0,0.0
41,2012-09-29,890.735,955.827,1.0,8.7,146.0,18.1,12.7,8.6,0.0,101830.0,0.0
41,2012-09-30,967.771,981.6056666666668,5.0,1.6,71.0,17.3,12.1,6.1,4.2,101870.0,0.0
41,2012-10-01,879.308,944.22,6.0,2.7,85.0,17.9,15.2,13.0,2.6,101190.0,0.0
41,2012-10-02,881.718,902.3396666666666,6.0,2.8,85.0,15.1,14.4,10.9,1.2,100970.0,0.0
41,2012-10-03,874.082,874.689,7.0,1.6,69.0,16.4,13.1,11.0,4.6,100560.0,0.0
41,2012-10-04,841.891,901.4316666666668,3.0,7.5,128.0,15.8,11.4,6.4,6.2,100820.0,0.0
41,2012-10-05,924.79,924.5563333333332,8.0,1.1,60.0,15.3,13.2,10.5,17.6,100700.0,0.0
41,2012-10-06,859.075,988.316,4.0,7.9,128.0,13.8,11.4,7.5,0.2,101300.0,0.0
41,2012-10-07,941.032,977.8943333333332,3.0,3.2,84.0,12.7,9.3,4.7,0.0,101790.0,0.0
41,2012-10-08,861.4879999999999,972.1676666666668,8.0,0.0,34.0,14.3,9.9,7.0,2.8,101300.0,0.0
41,2012-10-09,853.0889999999999,922.6503333333334,6.0,3.8,87.0,15.4,11.5,8.7,0.0,101610.0,0.0
41,2012-10-10,868.18,925.9913333333334,7.0,2.8,76.0,15.7,11.8,8.1,0.0,101500.0,0.0
41,2012-10-11,899.116,938.905,8.0,0.0,32.0,14.8,12.3,8.9,7.8,100370.0,0.0
41,2012-10-12,867.55,981.6363333333336,5.0,6.4,106.0,13.5,12.3,9.7,0.0,100580.0,0.0
41,2012-10-13,978.462,1040.2553333333333,4.0,4.1,85.0,12.9,9.6,5.6,0.8,100480.0,0.0
41,2012-10-14,1021.469,1011.1083333333336,1.0,7.7,113.0,14.2,7.4,1.9,0.0,100270.0,0.0
41,2012-10-15,944.886,984.3236666666668,6.0,0.6,44.0,15.9,8.6,2.9,1.4,100240.0,0.0
41,2012-10-16,866.305,925.307,4.0,7.3,107.0,17.5,12.1,8.3,12.0,100090.0,0.0
41,2012-10-17,895.828,930.108,5.0,6.2,98.0,17.0,12.7,7.8,1.6,99770.0,0.0
41,2012-10-18,861.934,934.9106666666668,7.0,2.9,69.0,13.6,14.6,12.1,0.2,100200.0,0.0
41,2012-10-19,946.533,977.4873333333336,8.0,0.0,28.0,14.1,12.4,11.2,8.2,100780.0,0.0
41,2012-10-20,965.202,1040.7743333333335,7.0,0.3,36.0,13.6,11.3,8.4,5.2,101630.0,0.0
41,2012-10-21,1053.213,1061.0980000000002,8.0,0.0,27.0,14.9,11.5,9.3,0.8,101810.0,0.0
41,2012-10-22,915.268,1034.394,8.0,0.0,27.0,13.8,12.8,10.7,0.2,102020.0,0.0
41,2012-10-23,948.022,1000.6653333333334,8.0,0.0,26.0,16.9,12.9,11.9,0.0,102380.0,0.0
41,2012-10-24,904.661,972.0713333333332,6.0,1.6,50.0,13.3,14.4,11.9,0.0,101960.0,0.0
41,2012-10-25,925.291,971.6733333333336,8.0,0.0,25.0,9.1,13.1,12.9,0.4,101650.0,0.0
41,2012-10-26,986.763,989.2273333333331,7.0,0.0,25.0,9.1,8.6,8.0,0.2,101280.0,0.0
41,2012-10-27,1032.855,1044.0143333333333,3.0,6.2,85.0,9.7,5.6,2.1,0.2,101670.0,0.0
41,2012-10-28,1101.148,1048.8903333333335,7.0,0.1,27.0,13.3,5.0,0.2,3.0,101550.0,0.0
41,2012-10-29,899.322,1013.003,7.0,1.7,47.0,11.1,9.0,4.6,1.8,100870.0,0.0
41,2012-10-30,952.501,961.306,4.0,5.6,77.0,13.2,7.8,4.5,0.2,100460.0,0.0
41,2012-10-31,924.098,949.653,6.0,1.5,44.0,10.3,9.7,6.1,9.2,98970.0,0.0
41,2012-11-01,913.725,948.891,4.4,4.82,110.4,14.88,11.720000000000002,8.0,1.1199999999999999,100754.0,0.0
41,2012-11-02,966.909,962.4276666666668,2.0,6.4,79.0,10.3,7.6,3.8,0.0,99120.0,0.0
41,2012-11-03,1051.828,1000.607,3.0,5.1,69.0,8.9,6.3,2.2,11.6,99650.0,0.0
41,2012-11-04,1103.586,1020.1263333333332,6.0,0.2,26.0,10.2,5.4,1.9,4.8,99420.0,0.0
41,2012-11-05,1027.88,1026.0436666666667,2.0,6.7,77.0,10.1,5.3,0.3,0.0,100640.0,0.0
41,2012-11-06,971.716,1010.1296666666668,4.0,4.2,61.0,10.9,5.4,0.6,0.4,102050.0,0.0
41,2012-11-07,1002.4,987.2580000000002,4.0,4.2,60.0,13.1,7.4,3.8,0.0,102450.0,0.0
41,2012-11-08,942.098,965.1956666666669,6.0,3.1,51.0,11.5,9.9,6.6,0.0,101930.0,0.0
41,2012-11-09,970.522,1000.1213333333334,7.0,0.4,27.0,10.2,9.7,7.8,4.2,101000.0,0.0
41,2012-11-10,1055.062,1081.311333333333,6.0,0.0,19.0,10.7,9.3,8.3,0.2,99780.0,0.0
41,2012-11-11,1106.459,1094.3706666666667,1.0,8.0,77.0,12.7,6.0,1.3,0.2,101170.0,0.0
41,2012-11-12,985.15,1053.888333333333,8.0,0.0,19.0,15.5,8.0,3.2,1.4,102090.0,0.0
41,2012-11-13,947.4,997.9543333333336,6.0,1.0,32.0,14.2,11.4,7.3,0.2,102620.0,0.0
41,2012-11-14,951.368,989.5886666666668,3.0,5.2,60.0,10.1,12.0,9.7,0.0,102640.0,0.0
41,2012-11-15,950.191,1016.976,6.0,1.3,33.0,12.6,7.1,4.0,0.0,102270.0,0.0
41,2012-11-16,945.114,1090.9303333333337,8.0,0.0,17.0,12.5,9.1,5.6,0.0,101470.0,0.0
41,2012-11-17,991.978,1194.995666666667,8.0,0.1,20.0,9.9,9.3,6.0,0.0,100780.0,0.0
41,2012-11-18,1064.729,1192.1230000000005,2.0,7.0,66.0,12.8,5.6,1.2,0.2,101470.0,0.0
41,2012-11-19,1003.672,1136.96,5.0,1.7,35.0,13.4,7.0,1.2,1.0,101100.0,0.0
41,2012-11-20,1009.73,1081.4596666666669,8.0,0.0,16.0,12.1,10.3,7.1,6.2,100840.0,0.0
41,2012-11-21,1016.987,1086.6203333333335,6.0,0.0,16.0,13.3,10.8,9.5,4.4,100760.0,0.0
41,2012-11-22,935.057,1112.4476666666667,6.0,0.9,27.0,11.6,9.8,6.3,11.6,101100.0,0.0
41,2012-11-23,943.543,1116.9800000000002,3.0,2.6,39.0,12.6,8.9,6.1,0.2,101160.0,0.0
41,2012-11-24,1121.764,1142.3976666666667,6.0,0.0,15.0,11.6,7.4,2.1,12.2,101000.0,0.0
41,2012-11-25,1178.627,1119.8063333333332,6.0,3.5,43.0,9.3,8.5,5.4,4.6,100170.0,0.0
41,2012-11-26,982.721,1051.732,8.0,0.0,15.0,8.6,8.1,6.8,7.0,99830.0,0.0
41,2012-11-27,1000.317,1035.1360000000002,8.0,0.0,15.0,7.2,7.7,6.8,1.0,100410.0,0.0
41,2012-11-28,1010.825,1046.94,6.0,0.1,17.0,6.5,6.5,5.8,0.0,101340.0,0.0
41,2012-11-29,957.624,1119.4643333333336,2.0,5.3,50.0,4.9,4.0,1.5,0.0,101290.0,0.0
41,2012-11-30,1082.479,1118.109333333333,4.0,4.5,46.0,6.2,1.7,-1.6,0.0,101210.0,0.0
41,2012-12-01,1232.688,1130.080333333333,3.0,1.1,24.0,10.4,2.5,-1.3,0.2,101480.0,0.0
41,2012-12-02,1269.82,1087.332,2.0,5.5,47.0,10.8,4.2,-2.1,4.6,101650.0,0.0
41,2012-12-03,1073.861,1067.3726666666666,6.0,0.2,16.0,8.1,5.2,-0.4,0.4,100750.0,0.0
41,2012-12-04,1067.199,1067.1913333333334,2.0,4.8,44.0,4.1,4.6,1.0,1.0,100370.0,0.0
41,2012-12-05,1103.319,1117.150666666667,3.0,3.9,39.0,5.8,1.1,-2.0,0.2,100840.0,0.0
41,2012-12-06,1089.343,1123.5470000000005,4.0,0.0,13.0,6.9,0.9,-4.1,2.4,101350.0,0.0
41,2012-12-07,1144.681,1104.3023333333333,4.0,4.3,40.0,7.3,2.6,-1.7,0.8,100230.0,0.0
41,2012-12-08,1116.916,1077.7356666666667,4.0,6.4,49.0,9.2,4.9,2.5,0.0,102350.0,0.0
41,2012-12-09,1165.596,1090.1843333333334,6.0,0.7,20.0,5.9,6.1,2.9,0.0,101930.0,0.0
41,2012-12-10,1076.907,1077.0476666666668,1.0,5.1,43.0,2.6,4.1,2.3,0.0,102260.0,0.0
41,2012-12-11,912.693,1064.0073333333337,4.0,4.7,41.0,0.4,0.5,-1.7,0.2,102960.0,0.0
41,2012-12-12,1115.808,1031.966,6.0,0.9,21.0,6.7,-1.9,-4.1,0.0,102060.0,0.0
41,2012-12-13,1112.319,1022.6363333333334,6.0,0.4,17.0,11.0,1.5,-3.8,0.4,100560.0,0.0
41,2012-12-14,1130.266,1019.2993333333334,6.2,1.64,62.0,9.559999999999999,7.4399999999999995,4.220000000000001,4.4,100734.0,0.0
41,2012-12-15,1111.743,1021.6276666666668,4.0,3.3,34.0,10.9,9.2,6.7,0.0,99130.0,0.0
41,2012-12-16,1148.232,1039.3840000000002,4.0,4.5,40.0,9.3,7.2,3.5,0.8,99960.0,0.0
41,2012-12-17,1002.021,1061.6143333333337,3.0,6.0,46.0,8.1,7.1,4.8,0.0,100170.0,0.0
41,2012-12-18,1051.865,1079.5396666666668,6.0,0.3,16.0,8.7,5.9,3.6,0.0,101460.0,0.0
41,2012-12-19,1147.688,1061.6053333333336,8.0,0.0,12.0,10.2,5.5,2.2,23.6,101650.0,0.0
41,2012-12-20,1151.899,1059.638666666667,7.0,0.0,12.0,10.0,7.6,5.0,3.6,100220.0,0.0
41,2012-12-21,1071.054,1079.8323333333335,4.0,3.4,35.0,13.8,8.1,6.2,9.6,100960.0,0.0
41,2012-12-22,1089.954,1138.533,8.0,0.0,12.0,12.4,10.0,6.2,8.4,100510.0,0.0
41,2012-12-23,1072.199,1141.219,7.0,0.4,17.0,12.5,10.3,8.2,5.4,100360.0,0.0
41,2012-12-24,1108.4,1109.4903333333334,7.0,0.0,12.0,9.4,10.0,7.5,8.8,99900.0,0.0
41,2012-12-25,1050.544,1054.3613333333335,7.0,0.3,16.0,10.6,8.2,7.0,3.2,99560.0,0.0
41,2012-12-26,1033.078,1034.326,4.0,0.2,15.0,8.5,6.9,3.2,2.4,100410.0,0.0
41,2012-12-27,1012.276,1023.0613333333336,6.0,0.5,18.0,12.6,7.2,5.9,4.8,100560.0,0.0
41,2012-12-28,1022.555,1057.6070000000002,8.0,0.0,12.0,11.7,9.0,5.3,0.8,101660.0,0.0
41,2012-12-29,1023.067,1128.9406666666669,7.0,0.0,12.0,11.4,10.1,8.5,1.6,100390.0,0.0
41,2012-12-30,1019.261,1174.8333333333337,4.0,1.1,23.0,11.2,8.2,4.9,0.2,100990.0,0.0
41,2012-12-31,1075.824,1159.1100000000004,8.0,0.0,13.0,8.0,8.6,6.0,5.0,100310.0,0.0
41,2013-01-01,1089.758,1121.4070000000004,3.0,5.6,46.0,11.0,5.7,3.3,0.0,100790.0,0.0
41,2013-01-02,1073.037,1113.8173333333336,7.0,0.0,13.0,11.4,6.5,2.0,0.2,102320.0,0.0
41,2013-01-03,1022.021,1168.147666666667,8.0,0.0,13.0,10.3,8.6,5.7,0.0,103280.0,0.0
41,2013-01-04,1083.858,1246.3130000000003,8.0,0.0,13.0,10.9,9.7,9.1,0.0,103740.0,0.0
41,2013-01-05,1133.618,1351.1126666666669,7.0,0.0,13.0,9.0,9.4,7.9,0.2,103530.0,0.0
41,2013-01-06,1198.123,1372.158666666667,7.0,0.0,13.0,10.0,7.3,5.5,0.0,103230.0,0.0
41,2013-01-07,1091.916,1330.4146666666668,8.0,0.0,13.0,11.5,8.6,7.1,0.0,102680.0,0.0
41,2013-01-08,1038.432,1267.2623333333336,7.0,0.7,21.0,9.2,9.5,7.4,3.4,102420.0,0.0
41,2013-01-09,1032.736,1228.8773333333336,4.0,3.3,38.0,3.5,8.6,8.0,0.0,102130.0,0.0
41,2013-01-10,1031.81,1247.5680000000002,7.0,0.0,14.0,7.4,1.4,-0.7,0.2,101600.0,0.0
41,2013-01-11,1004.638,1250.6800000000003,6.0,2.3,33.0,4.8,4.1,0.7,3.2,101770.0,0.0
41,2013-01-12,1136.373,1279.727,7.0,0.0,14.0,3.6,2.6,0.4,0.2,101290.0,0.0
41,2013-01-13,1245.811,1226.928,6.0,1.1,26.0,3.4,1.7,-0.3,0.0,101910.0,0.0
41,2013-01-14,1142.316,1174.545666666667,7.0,0.0,14.0,2.7,1.6,-0.3,4.8,101160.0,0.0
41,2013-01-15,1089.203,1088.2793333333336,5.0,0.7,23.0,0.3,1.3,-0.1,0.0,100940.0,0.0
41,2013-01-16,1132.702,1047.9113333333337,6.0,1.3,28.0,2.6,-1.2,-2.6,0.0,101340.0,0.0
41,2013-01-17,1119.547,1049.2773333333337,7.0,0.5,22.0,0.6,-1.2,-4.9,0.2,101740.0,0.0
41,2013-01-18,1252.194,1102.7943333333335,8.0,0.0,15.0,1.0,-0.6,-1.8,1.5,100390.0,0.0
41,2013-01-19,1367.198,1207.1213333333335,8.0,0.0,16.0,-0.2,-0.6,-2.1,0.8,99750.0,3.0
41,2013-01-20,1433.946,1189.6606666666669,7.0,0.0,16.0,2.0,-0.8,-1.4,3.0,99520.0,2.0
41,2013-01-21,1315.332,1146.7043333333336,7.0,0.4,22.0,3.1,0.3,-1.5,0.4,99460.0,5.0
41,2013-01-22,1241.966,1069.9633333333336,5.0,0.0,16.0,2.5,-0.8,-4.7,1.2,100150.0,3.0
41,2013-01-23,1244.489,1084.156666666667,8.0,0.0,17.0,2.3,1.0,-0.6,0.6,100770.0,0.0
41,2013-01-24,1200.177,1108.308666666667,8.0,0.0,17.0,3.6,1.7,1.1,0.0,101660.0,0.0
41,2013-01-25,1298.038,1149.880666666667,8.0,0.0,17.0,10.7,1.6,-0.5,4.8,101440.0,0.0
41,2013-01-26,1253.825,1209.7336666666667,5.0,4.1,52.0,10.0,5.9,1.0,9.2,100640.0,0.0
41,2013-01-27,1287.318,1218.915666666667,4.0,4.8,56.0,11.9,6.8,3.6,0.2,99780.0,0.0
41,2013-01-28,1139.641,1179.248666666667,4.0,0.8,29.0,13.8,7.2,2.4,2.8,100540.0,0.0
41,2013-01-29,1096.678,1135.4980000000005,8.0,0.0,18.0,11.7,8.7,3.6,6.2,100320.0,0.0
41,2013-01-30,1028.519,1096.879666666667,4.0,5.2,61.0,10.2,10.2,8.6,1.2,100700.0,0.0
41,2013-01-31,1018.537,1074.6376666666667,4.0,3.7,53.0,7.6,8.4,6.6,5.8,101250.0,0.0
41,2013-02-01,1100.776,1040.943666666667,6.0,1.4,36.0,5.7,6.2,4.7,0.6,100250.0,0.0
41,2013-02-02,1189.07,1062.3803333333335,3.0,5.8,68.0,10.4,4.1,2.4,0.0,101600.0,0.0
41,2013-02-03,1331.518,1056.026,7.0,0.0,20.0,11.0,4.6,-1.3,0.0,101890.0,0.0
41,2013-02-04,1048.394,1048.649,5.0,4.3,60.0,6.3,7.5,4.0,3.0,101240.0,0.0
41,2013-02-05,1060.201,1036.6806666666669,5.0,4.9,65.0,6.0,4.0,1.7,1.0,100020.0,0.0
41,2013-02-06,1101.295,1047.1533333333334,6.0,1.1,37.0,5.7,4.4,2.8,0.0,100720.0,0.0
41,2013-02-07,1090.974,1068.215666666667,3.0,4.4,64.0,6.1,2.7,-0.3,0.2,101820.0,0.0
41,2013-02-08,1132.657,1114.3283333333336,5.0,4.6,66.0,4.9,3.0,-0.1,0.2,101960.0,0.0
41,2013-02-09,1226.011,1211.868666666667,8.0,0.0,22.0,5.3,3.0,1.0,2.4,101890.0,0.0
41,2013-02-10,1270.533,1235.8653333333334,8.0,0.0,23.0,2.0,4.0,2.7,17.6,99930.0,0.0
41,2013-02-11,1160.203,1197.9626666666668,8.0,0.0,23.0,2.3,1.2,0.4,4.2,99930.0,0.0
41,2013-02-12,1107.01,1118.321,8.0,0.0,24.0,8.9,1.6,0.9,0.2,101530.0,0.0
41,2013-02-13,1139.281,1081.7260000000003,8.0,0.0,24.0,12.1,4.7,0.5,1.8,102110.0,0.0
41,2013-02-14,1044.348,1075.926666666667,6.0,4.2,69.0,10.7,6.4,0.6,0.0,101140.0,0.0
41,2013-02-15,1040.284,1078.8443333333337,4.0,4.1,69.0,10.2,6.2,1.7,0.0,101990.0,0.0
41,2013-02-16,1038.199,1123.7396666666668,8.0,0.5,35.0,10.4,6.9,3.5,0.2,102350.0,0.0
41,2013-02-17,1108.658,1102.5853333333334,2.0,4.3,73.0,9.1,5.7,0.9,0.0,102160.0,0.0
41,2013-02-18,1021.221,1043.6936666666668,0.0,7.6,98.0,11.1,5.2,1.2,0.2,102040.0,0.0
41,2013-02-19,1016.068,958.4330000000004,0.0,9.1,110.0,5.4,4.8,-1.5,0.2,101960.0,0.0
41,2013-02-20,1072.753,935.617666666667,5.0,5.1,83.0,2.3,3.1,0.7,0.2,102310.0,0.0
41,2013-02-21,1052.639,944.5743333333336,8.0,0.0,28.0,2.5,1.4,0.5,0.0,102400.0,0.0
41,2013-02-22,1079.255,1004.643,8.0,0.1,32.0,2.5,1.4,0.2,0.0,102070.0,0.0
41,2013-02-23,1211.091,1071.8516666666667,8.0,0.1,32.0,2.9,1.3,0.1,0.0,102110.0,0.0
41,2013-02-24,1345.26,1131.0273333333334,8.0,0.0,29.0,4.3,1.5,0.1,0.0,102430.0,0.0
41,2013-02-25,1151.245,1138.5666666666668,8.0,0.0,30.0,5.0,2.6,0.9,0.4,102740.0,0.0
41,2013-02-26,1097.383,1103.9643333333331,8.0,0.0,30.0,6.6,3.7,2.4,0.2,103240.0,0.0
41,2013-02-27,1106.335,1081.0783333333336,6.0,3.3,75.0,9.1,4.3,2.0,0.0,103440.0,0.0
41,2013-02-28,1041.46,1042.207,5.0,0.0,31.0,7.1,5.2,1.3,0.2,102990.0,0.0
41,2013-03-01,1079.985,1065.8060000000005,8.0,0.0,35.0,5.7,4.8,2.4,0.2,102940.0,0.0
41,2013-03-02,1115.088,1081.227666666667,6.0,1.2,60.0,8.8,4.2,2.6,0.0,102790.0,0.0
41,2013-03-03,1176.146,1084.0290000000002,4.0,2.4,76.0,9.7,3.0,-2.8,0.0,102360.0,0.0
41,2013-03-04,1016.522,1056.8096666666668,1.0,9.3,145.0,16.1,5.3,0.8,0.0,101370.0,0.0
41,2013-03-05,938.413,1017.9956666666668,0.0,9.7,150.0,13.8,8.1,0.1,0.0,100460.0,0.0
41,2013-03-06,920.364,1024.9893333333337,6.0,0.1,42.0,10.3,9.3,4.8,4.8,100060.0,0.0
41,2013-03-07,948.076,1033.108666666667,7.0,0.0,38.0,10.4,8.8,7.3,1.8,99700.0,0.0
41,2013-03-08,965.283,1125.2563333333335,8.0,0.0,39.0,7.2,9.4,8.4,6.8,99760.0,0.0
41,2013-03-09,1100.57,1229.5513333333336,8.0,0.0,39.0,4.2,6.5,5.7,0.2,100270.0,0.0
41,2013-03-10,1149.702,1264.7043333333338,8.0,0.0,40.0,0.9,3.4,2.5,0.0,100620.0,0.0
41,2013-03-11,1142.81,1206.686,7.0,0.0,41.0,5.0,0.2,-0.5,0.0,100760.0,0.0
41,2013-03-12,1123.188,1110.5770000000002,6.0,6.4,132.0,7.6,1.4,-2.3,0.0,100920.0,0.0
41,2013-03-13,1045.895,1070.743666666667,4.0,6.0,129.0,7.8,3.8,-0.1,0.0,101090.0,0.0
41,2013-03-14,1074.152,1077.4913333333336,3.0,6.0,131.0,9.4,2.2,-3.4,1.2,101570.0,0.0
41,2013-03-15,1006.574,1074.417666666667,8.0,0.3,54.0,9.4,5.6,1.8,6.6,100740.0,0.0
41,2013-03-16,1116.692,1098.6243333333334,7.0,1.2,72.0,7.5,7.9,6.3,7.6,99570.0,0.0
41,2013-03-17,1120.417,1088.8100000000002,7.0,0.1,49.0,8.1,5.3,3.1,6.6,99030.0,0.0
41,2013-03-18,1014.978,1104.3646666666666,6.0,0.0,45.0,8.6,3.4,-1.3,1.8,99110.0,0.0
41,2013-03-19,1035.034,1092.9643333333336,6.0,1.5,80.0,7.0,5.7,2.8,0.2,99760.0,0.0
41,2013-03-20,1003.975,1080.526,7.0,0.3,57.0,7.1,4.3,1.6,0.0,100690.0,0.0
41,2013-03-21,1035.959,1044.367,7.0,1.3,78.0,5.6,3.6,0.0,6.0,101580.0,0.0
41,2013-03-22,1059.392,1002.3916666666668,8.0,0.1,53.0,1.8,4.0,2.4,7.4,100960.0,0.0
41,2013-03-23,1280.418,965.0746666666668,8.0,0.0,48.0,1.4,1.3,0.8,1.6,100990.0,0.0
41,2013-03-24,1348.844,935.1346666666668,8.0,0.0,49.0,1.5,0.7,0.0,0.0,101300.0,0.0
41,2013-03-25,1164.851,923.8233333333334,8.0,0.0,49.0,2.4,0.6,-0.4,0.0,101460.0,0.0
41,2013-03-26,1106.363,916.9036666666668,8.0,0.0,50.0,4.8,1.5,0.5,0.0,101360.0,0.0
41,2013-03-27,1060.517,920.8433333333336,8.0,3.3,116.0,5.2,2.1,-0.7,0.0,101180.0,0.0
41,2013-03-28,1045.351,898.7080000000002,6.0,3.5,120.0,7.4,1.9,-1.5,0.0,101250.0,0.0
41,2013-03-29,1126.606,888.3896666666669,6.0,4.0,128.0,5.8,2.7,-2.0,0.0,101100.0,0.0
41,2013-03-30,1051.296,871.4463333333337,8.0,1.5,90.0,5.9,3.5,1.1,0.0,101160.0,0.0
