group,Date,KWH,Next_3_Days_Energy_Total,sunshine,global_radiation,max_temp,mean_temp,min_temp,pressure,cloud_cover_0.0,cloud_cover_1.0,cloud_cover_2.0,cloud_cover_3.0,cloud_cover_4.0,cloud_cover_5.0,cloud_cover_6.0,cloud_cover_7.0,cloud_cover_8.0,precipitation_0,precipitation_1,precipitation_2,precipitation_3,precipitation_4,snow_depth_0.0,snow_depth_1.0,Predictions
49,2013-03-31,1240.614,1250.2833333333335,245.99999999999997,132.0,6.9,1.8,-2.3,101460.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1250.9818]
14,2013-03-05,847.195,815.6126666666668,582.0,150.0,13.8,8.1,0.1,100460.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[850.44476]
53,2013-08-14,702.514,688.0403333333335,342.0,187.0,24.2,17.3,11.2,102280.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[690.19025]
47,2013-12-01,952.84,852.7343333333333,12.0,17.0,9.7,5.3,0.8,103300.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[925.4133]
43,2013-12-29,987.663,1072.6713333333337,378.0,48.0,10.5,5.1,-0.3,101490.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[1065.907]
35,2012-10-02,619.947,892.7393333333333,168.0,85.0,15.1,14.4,10.9,100970.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1021.7596]
25,2013-02-18,987.287,1027.2953333333332,456.0,98.0,11.1,5.2,1.2,102040.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[1020.3417]
45,2013-06-06,880.243,905.0086666666666,798.0,320.0,20.6,15.7,8.5,102160.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,[927.8307]
51,2013-04-27,1022.881,988.6116666666668,348.0,188.0,12.1,7.2,2.9,101560.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[1000.14484]
32,2014-02-12,1302.419,1280.0860000000002,48.0,37.0,8.6,6.0,2.6,99410.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[1255.1683]
49,2012-11-21,1082.565,1101.1916666666668,0.0,16.0,13.3,10.8,9.5,100760.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1127.549]
43,2013-01-20,1504.445,1347.8736666666668,0.0,16.0,2.0,-0.8,-1.4,99520.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,[1384.5192]
38,2013-03-10,1596.681,1637.997,0.0,40.0,0.9,3.4,2.5,100620.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1598.8766]
53,2013-11-12,994.141,1026.4730000000002,84.0,36.0,10.8,11.2,9.6,102630.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1011.4424]
31,2012-11-29,978.994,1015.8296666666664,318.0,50.0,4.9,4.0,1.5,101290.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1089.976]
52,2013-02-22,1264.034,1359.395,6.0,32.0,2.5,1.4,0.2,102070.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1384.8391]
40,2013-03-11,1275.548,1191.0633333333335,0.0,41.0,5.0,0.2,-0.5,100760.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[1250.8945]
3,2013-08-06,720.071,748.1993333333334,546.0,242.0,23.1,17.3,11.9,101580.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[774.1481]
10,2013-07-20,842.526,835.1276666666666,174.0,159.0,27.5,20.6,16.5,102330.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[869.1324]
9,2013-07-21,839.136,773.6690000000002,450.0,234.0,33.5,22.2,16.9,101950.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[805.5623]
27,2013-10-12,879.618,920.8333333333334,180.0,77.0,11.4,11.7,9.2,101820.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1010.65765]
22,2013-08-16,722.876,662.0319999999999,144.0,132.0,20.9,20.2,16.8,101500.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[726.92706]
5,2013-11-08,881.037,931.9993333333332,12.0,25.0,8.2,8.3,5.1,100560.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,[947.7495]
24,2013-06-09,846.648,764.9926666666665,18.0,98.0,16.1,12.9,10.5,101670.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[791.2145]
34,2013-11-17,1370.461,1282.4836666666667,0.0,17.0,9.6,6.2,2.7,102430.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1291.5763]
6,2012-10-09,933.358,948.7303333333332,228.0,87.0,15.4,11.5,8.7,101610.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[996.02014]
9,2013-03-29,1159.922,1131.9823333333336,240.0,128.0,5.8,2.7,-2.0,101100.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1198.015]
5,2014-01-25,987.716,993.1203333333332,90.0,34.0,9.9,8.5,4.6,101260.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[1049.909]
33,2013-12-28,1285.076,1348.601,270.0,40.0,10.5,6.3,3.7,99750.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1390.7233]
10,2013-07-22,837.089,830.3946666666667,654.0,279.0,29.6,25.4,17.2,101580.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[843.8264]
47,2013-05-18,805.1129999999999,852.1156666666667,102.0,131.0,18.8,12.4,8.8,100820.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[813.17456]
34,2013-12-07,1258.486,1275.5203333333336,0.0,13.0,12.0,6.2,3.0,102670.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[1265.8102]
6,2013-07-02,855.469,833.4393333333334,0.0,80.0,21.5,14.8,11.6,101110.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[824.0719]
11,2014-01-10,943.43,987.5306666666668,234.0,41.0,9.2,6.6,2.3,101430.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[1019.271]
46,2012-11-07,1194.171,1142.6139999999998,252.0,60.0,13.1,7.4,3.8,102450.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1154.2955]
4,2013-08-06,645.215,621.8269999999999,546.0,242.0,23.1,17.3,11.9,101580.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[667.4237]
16,2013-08-18,778.17,766.2373333333334,252.0,161.0,23.5,19.9,15.8,100970.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[779.39453]
34,2013-03-29,1313.204,1341.4946666666667,240.0,128.0,5.8,2.7,-2.0,101100.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1448.3221]
13,2013-04-25,657.978,752.8003333333332,630.0,248.0,13.4,16.4,9.9,102070.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[770.8778]
21,2012-11-21,1089.979,1057.4873333333337,0.0,16.0,13.3,10.8,9.5,100760.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1118.3268]
54,2012-12-21,1072.1484,1523.2126666666666,204.0,35.0,13.8,8.1,6.2,100960.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[1356.9412]
44,2014-01-13,1073.632,1085.5063333333335,210.0,41.0,10.2,5.9,2.1,100500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,[1104.9968]
13,2014-02-02,832.756,796.5126666666666,420.0,74.0,8.8,7.6,4.9,100530.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[820.674]
27,2013-01-02,1119.135,1126.6123333333333,0.0,13.0,11.4,6.5,2.0,102320.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1176.9529]
43,2013-05-04,869.9,847.9733333333334,354.0,197.0,18.7,12.5,7.7,101750.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[875.6022]
47,2013-07-31,650.635,651.474,78.0,119.0,34.1,21.4,15.9,101530.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[698.89185]
11,2013-05-24,787.195,756.7303333333333,12.0,92.0,16.2,7.7,5.5,100970.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[768.84064]
40,2014-01-07,1105.742,1102.1476666666667,84.0,26.0,12.0,10.5,9.1,100300.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[1130.2386]
48,2012-10-30,980.752,999.4786666666668,336.0,77.0,13.2,7.8,4.5,100460.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1012.8757]
14,2013-10-06,789.392,770.5383333333334,570.0,142.0,20.3,14.2,8.6,102570.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[786.03076]
54,2013-06-19,820.685,790.5156666666667,294.0,203.0,21.3,20.7,15.3,101470.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[869.0078]
6,2013-02-14,1228.533,1202.6760000000002,252.0,69.0,10.7,6.4,0.6,101140.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1222.0658]
32,2014-01-30,1281.057,1240.6593333333333,0.0,19.0,9.5,4.7,3.4,100180.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1302.579]
47,2013-12-31,904.6,939.8753333333334,0.0,13.0,11.4,8.0,5.1,100410.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[944.8492]
9,2013-01-04,1156.616,1203.926666666667,0.0,13.0,10.9,9.7,9.1,103740.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1258.5199]
30,2013-11-02,869.618,924.491,222.0,62.0,12.6,13.0,10.2,99860.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[953.51404]
35,2013-05-21,922.477,919.5866666666668,66.0,118.0,15.0,13.9,12.4,101610.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[948.54156]
45,2013-07-14,842.906,846.7486666666667,678.0,290.0,30.9,23.8,17.8,102360.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[865.80457]
39,2012-12-18,1414.135,1386.771,18.0,16.0,8.7,5.9,3.6,101460.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1454.914]
1,2012-11-29,1403.318,1438.6693333333333,318.0,50.0,4.9,4.0,1.5,101290.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1466.9784]
6,2014-02-03,1047.749,1053.438666666667,60.0,34.0,9.4,6.1,3.4,100370.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[1061.3973]
12,2013-04-23,764.898,741.6536666666667,768.0,273.0,20.3,15.0,9.2,101980.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[800.52954]
14,2013-10-31,825.432,837.5860000000001,0.0,23.0,15.0,10.7,8.1,101650.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[889.9916]
34,2012-11-05,1375.469,1361.4926666666668,402.0,77.0,10.1,5.3,0.3,100640.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1345.6156]
12,2013-11-20,1034.948,1053.7280000000003,102.0,35.0,8.3,2.4,-2.9,100410.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[1053.7543]
1,2013-07-15,802.339,823.6763333333333,756.0,306.0,31.0,24.4,17.8,102310.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[841.5123]
54,2013-01-30,1551.262,1627.5233333333333,312.0,61.0,10.2,10.2,8.6,100700.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1683.6556]
55,2012-12-18,1208.201,1261.994,18.0,16.0,8.7,5.9,3.6,101460.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1314.0214]
19,2013-05-14,958.268,944.8003333333336,90.0,125.0,14.4,9.8,7.3,100260.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[946.61743]
51,2013-03-31,1221.788,1177.1940000000002,245.99999999999997,132.0,6.9,1.8,-2.3,101460.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1212.2865]
26,2013-01-18,1141.419,1206.8570000000002,0.0,15.0,1.0,-0.6,-1.8,100390.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1209.8843]
20,2013-08-07,628.623,643.476,438.0,217.0,25.5,18.9,14.7,101450.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[672.1492]
30,2013-10-08,761.099,841.3943333333333,294.0,100.0,17.8,16.8,12.6,102480.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[824.7514]
27,2012-10-16,1014.714,990.4786666666668,438.0,107.0,17.5,12.1,8.3,100090.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,[1021.24963]
19,2013-02-02,1227.203,1219.6793333333333,348.0,68.0,10.4,4.1,2.4,101600.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[1275.682]
17,2013-05-29,908.599,881.4553333333334,66.0,121.0,15.2,10.4,7.5,100480.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[889.30676]
42,2013-04-09,1064.907,1008.1723333333332,0.0,59.0,11.1,6.7,3.6,99750.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1063.4626]
42,2013-09-24,865.065,895.9946666666665,366.0,132.0,21.9,16.1,10.0,101640.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[942.65967]
24,2013-02-09,1133.902,1132.3676666666668,0.0,22.0,5.3,3.0,1.0,101890.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1168.2579]
45,2013-01-23,1287.3806,1590.3936666666666,0.0,17.0,2.3,1.0,-0.6,100770.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1452.9669]
43,2013-02-09,1160.252,1235.2626666666667,0.0,22.0,5.3,3.0,1.0,101890.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1265.3881]
48,2013-12-22,923.314,946.9046666666668,192.0,34.0,11.9,8.7,7.2,100980.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,[998.5542]
12,2013-04-13,991.07,869.8886666666667,78.0,99.0,19.9,9.7,4.2,101120.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[897.58606]
19,2013-11-19,1129.109,1175.1053333333334,426.0,66.0,7.6,4.4,2.3,101400.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[1203.8143]
7,2012-11-10,1072.225,1083.61,0.0,19.0,10.7,9.3,8.3,99780.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1090.6886]
19,2013-10-10,1015.545,1042.6010000000003,198.0,82.0,13.6,9.6,7.0,101890.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1033.5153]
42,2013-04-21,1065.144,920.2776666666668,474.0,210.0,15.5,8.1,1.4,102150.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[921.8571]
33,2013-09-09,1035.896,1071.1409999999998,6.0,58.0,17.2,11.6,9.0,101660.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[1132.7166]
8,2013-04-23,696.987,717.2703333333334,768.0,273.0,20.3,15.0,9.2,101980.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[704.6746]
37,2013-03-28,1444.061,1468.3549999999998,210.0,120.0,7.4,1.9,-1.5,101250.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1409.3402]
55,2013-08-25,851.978,860.2380000000002,294.0,164.0,25.9,18.8,12.9,101330.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[833.97156]
20,2013-11-17,971.333,872.5316666666668,0.0,17.0,9.6,6.2,2.7,102430.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[932.45044]
20,2013-03-27,1300.333,1157.2050000000002,198.0,116.0,5.2,2.1,-0.7,101180.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1228.5013]
40,2013-07-19,795.249,815.263,858.0,324.0,24.6,22.6,15.9,102510.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[830.0665]
13,2013-11-13,831.621,835.0956666666666,396.0,69.0,9.7,6.1,1.3,103210.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,[851.30115]
20,2013-12-05,916.239,976.5536666666668,24.0,18.0,8.8,5.1,-0.5,102400.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[931.3143]
42,2012-11-30,1294.967,1365.1873333333333,270.0,46.0,6.2,1.7,-1.6,101210.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1338.1224]
33,2012-11-22,1334.05,1505.3183333333334,54.0,27.0,11.6,9.8,6.3,101100.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,[1499.7543]
39,2013-03-21,1265.14,1501.4413333333334,78.0,78.0,5.6,3.6,0.0,101580.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1485.5326]
26,2013-08-23,694.189,681.5706666666669,372.0,184.0,18.7,21.7,15.7,101450.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[734.20135]
12,2013-06-28,694.08,714.0480000000001,0.0,81.0,22.2,16.8,12.1,101980.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[726.10986]
28,2012-12-15,1065.136,1029.4216666666664,198.0,34.0,10.9,9.2,6.7,99130.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1036.829]
10,2013-10-12,907.984,975.8883333333332,180.0,77.0,11.4,11.7,9.2,101820.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[998.9955]
25,2013-05-26,816.646,816.2203333333332,858.0,328.0,18.2,12.9,6.0,101840.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[820.677]
15,2013-10-26,807.43,831.5673333333334,66.0,44.0,16.9,16.1,14.4,100420.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[867.84814]
14,2014-01-27,896.65,845.9156666666668,216.0,49.0,10.1,5.4,2.0,98990.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[884.8541]
26,2013-04-02,934.251,983.7456666666668,732.0,229.0,6.0,4.1,-0.4,101510.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[1006.1034]
44,2013-04-01,1101.12,1045.0623333333335,228.0,129.0,8.6,3.8,0.7,101160.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[1136.411]
8,2014-01-01,994.548,903.6273333333332,0.0,13.0,11.1,8.5,5.6,99300.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,[949.39575]
43,2013-12-04,1032.244,1032.0623333333335,0.0,13.0,10.6,7.0,5.1,102940.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[1109.9813]
43,2012-12-09,1225.147,1201.9520000000002,42.0,20.0,5.9,6.1,2.9,101930.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1236.2953]
26,2014-01-24,872.175,892.6970000000001,0.0,17.0,12.3,5.3,1.7,101390.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[927.8658]
24,2013-11-25,984.636,955.074,66.0,28.0,8.2,5.8,4.0,103780.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[965.0628]
1,2014-02-18,1053.545,1044.4806666666666,72.0,45.0,11.0,9.3,7.5,100860.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[1029.2427]
36,2012-11-19,1159.698,1151.015,102.0,35.0,13.4,7.0,1.2,101100.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[1174.1171]
55,2012-10-20,1163.485,1117.7093333333332,18.0,36.0,13.6,11.3,8.4,101630.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1208.3522]
17,2014-02-02,1192.138,1076.1460000000004,420.0,74.0,8.8,7.6,4.9,100530.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1112.9265]
6,2013-03-05,1063.899,1036.2986666666666,582.0,150.0,13.8,8.1,0.1,100460.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[1113.4412]
11,2012-11-09,1008.347,1062.717666666667,24.0,27.0,10.2,9.7,7.8,101000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1105.3663]
12,2012-10-23,909.626,929.838,0.0,26.0,16.9,12.9,11.9,102380.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[944.8376]
37,2012-12-31,1342.254,1314.091,0.0,13.0,8.0,8.6,6.0,100310.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[1441.826]
29,2013-05-14,941.994,876.3996666666667,90.0,125.0,14.4,9.8,7.3,100260.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[919.91864]
53,2013-08-25,754.411,730.4636666666669,294.0,164.0,25.9,18.8,12.9,101330.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[737.6035]
41,2014-01-24,873.75,964.2280000000002,0.0,17.0,12.3,5.3,1.7,101390.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[968.93555]
28,2013-08-02,702.699,703.2269999999997,300.0,188.0,24.7,21.8,17.2,100880.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,[718.97473]
22,2013-10-05,811.047,806.8849999999999,54.0,57.0,19.8,16.0,12.6,102020.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[819.0831]
48,2013-03-06,933.018,1000.1180000000004,6.0,42.0,10.3,9.3,4.8,100060.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1036.6024]
44,2013-12-13,1080.058,1217.7290000000005,0.0,12.0,11.8,8.8,5.0,101960.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1160.0323]
23,2013-10-04,734.242,786.65,234.0,96.0,19.4,19.0,16.0,100920.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[785.60834]
54,2014-02-12,1507.697,1415.179,48.0,37.0,8.6,6.0,2.6,99410.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[1439.5145]
18,2013-04-06,1316.712,1281.0763333333334,594.0,212.0,10.4,5.4,0.1,102370.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[1363.1625]
33,2012-11-07,1347.839,1384.9936666666665,252.0,60.0,13.1,7.4,3.8,102450.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1439.4291]
21,2013-12-20,945.879,962.146,324.0,43.0,12.1,6.6,2.1,101870.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,[1022.46423]
37,2013-02-15,1277.688,1298.121666666667,245.99999999999997,69.0,10.2,6.2,1.7,101990.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1320.1803]
26,2013-07-17,662.311,709.1716666666667,498.00000000000006,248.0,29.5,25.0,18.0,102380.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[704.3956]
30,2013-01-06,1034.28,978.445,0.0,13.0,10.0,7.3,5.5,103230.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[991.3447]
27,2012-10-30,1127.309,1168.0943333333332,336.0,77.0,13.2,7.8,4.5,100460.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1151.5581]
3,2014-01-12,1388.459,1196.59,114.0,31.0,9.7,4.1,-1.8,101650.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1200.1252]
52,2013-01-31,1216.229,1278.638,222.0,53.0,7.6,8.4,6.6,101250.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[1307.7457]
36,2013-09-25,869.958,909.462,138.0,87.0,20.2,17.2,12.5,101180.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[909.71606]
42,2012-11-24,1252.378,1220.0176666666666,0.0,15.0,11.6,7.4,2.1,101000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,[1239.6832]
4,2013-11-24,1031.557,986.8906666666666,0.0,16.0,7.5,6.0,3.8,103070.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[999.24207]
27,2012-10-02,981.511,978.8293333333332,168.0,85.0,15.1,14.4,10.9,100970.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[947.6368]
55,2013-12-22,1220.543,1248.749,192.0,34.0,11.9,8.7,7.2,100980.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,[1246.9508]
46,2013-07-27,758.017,740.266,348.0,205.0,24.9,21.8,14.7,100650.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,[780.3707]
43,2013-12-07,999.623,996.191,0.0,13.0,12.0,6.2,3.0,102670.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[1052.5619]
5,2013-03-01,1251.988,1278.6766666666665,0.0,35.0,5.7,4.8,2.4,102940.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1264.3566]
27,2013-09-21,832.924,932.9713333333334,0.0,44.0,19.8,14.4,9.8,102450.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[889.35486]
16,2013-12-30,1237.768,1152.4896666666666,102.0,27.0,10.9,6.4,2.2,101070.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[1228.4147]
45,2012-10-19,1100.249,1088.0463333333337,0.0,28.0,14.1,12.4,11.2,100780.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[1180.0729]
27,2013-08-02,818.066,818.415,300.0,188.0,24.7,21.8,17.2,100880.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,[852.8104]
39,2013-06-30,980.583,919.2873333333332,666.0,293.0,21.3,20.7,14.1,102160.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[954.67163]
39,2013-07-09,840.837,860.6460000000001,870.0,333.0,24.6,19.9,12.5,102820.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[911.7085]
31,2012-12-05,1024.729,1019.6046666666666,234.0,39.0,5.8,1.1,-2.0,100840.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[1052.3636]
36,2013-05-09,866.002,903.5193333333332,414.0,216.0,18.3,10.9,6.9,100830.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[956.9844]
31,2013-07-23,630.481,605.8723333333332,294.0,193.0,27.7,25.2,20.7,101330.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[654.04456]
30,2014-01-14,965.052,952.703,342.0,52.0,11.3,5.4,0.5,100440.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[960.62854]
42,2013-01-06,1272.903,1170.342666666667,0.0,13.0,10.0,7.3,5.5,103230.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[1169.6482]
23,2013-09-24,694.907,697.2713333333332,366.0,132.0,21.9,16.1,10.0,101640.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[757.14185]
8,2013-06-29,653.648,687.9026666666667,546.0,266.0,27.2,17.7,13.2,102280.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[707.2764]
